Time (s),Channel 2 (V)
3.70809999099991e-05,1.984308641798501
3.711099990999909e-05,1.98364284856487
3.714099990999911e-05,1.984641538415317
3.71709999099991e-05,1.984308641798501
3.72009999099991e-05,1.983975745181686
3.72309999099991e-05,1.98364284856487
3.72609999099991e-05,1.984308641798501
3.72909999099991e-05,1.98364284856487
3.732099990999909e-05,1.984308641798501
3.735099990999911e-05,1.98364284856487
3.73809999099991e-05,1.984308641798501
3.74109999099991e-05,1.984641538415317
3.74409999099991e-05,1.984308641798501
3.74709999099991e-05,1.984308641798501
3.75009999099991e-05,1.983975745181686
3.753099990999909e-05,1.984308641798501
3.756099990999911e-05,1.984308641798501
3.75909999099991e-05,1.984308641798501
3.76209999099991e-05,1.984308641798501
3.76509999099991e-05,1.984641538415317
3.76809999099991e-05,1.984974435032132
3.77109999099991e-05,1.983975745181686
3.774099990999909e-05,1.984974435032132
3.777099990999911e-05,1.984641538415317
3.78009999099991e-05,1.98364284856487
3.78309999099991e-05,1.985640228265763
3.78609999099991e-05,1.985307331648948
3.78909999099991e-05,1.985307331648948
3.79209999099991e-05,1.985307331648948
3.795099990999911e-05,1.984974435032132
3.79809999099991e-05,1.985307331648948
3.80109999099991e-05,1.984974435032132
3.80409999099991e-05,1.984308641798501
3.80709999099991e-05,1.984641538415317
3.81009999099991e-05,1.984641538415317
3.813099990999909e-05,1.984641538415317
3.816099990999911e-05,1.985307331648948
3.81909999099991e-05,1.984641538415317
3.82209999099991e-05,1.984974435032132
3.82509999099991e-05,1.984974435032132
3.82809999099991e-05,1.985307331648948
3.83109999099991e-05,1.984974435032132
3.834099990999909e-05,1.985640228265763
3.837099990999911e-05,1.984974435032132
3.84009999099991e-05,1.985973124882579
3.84309999099991e-05,1.984974435032132
3.84609999099991e-05,1.985307331648948
3.84909999099991e-05,1.984974435032132
3.85209999099991e-05,1.985307331648948
3.855099990999909e-05,1.984974435032132
3.858099990999911e-05,1.985307331648948
3.86109999099991e-05,1.985973124882579
3.86409999099991e-05,1.985973124882579
3.86709999099991e-05,1.985640228265763
3.87009999099991e-05,1.985973124882579
3.87309999099991e-05,1.985973124882579
3.876099990999909e-05,1.985973124882579
3.879099990999911e-05,1.985640228265763
3.88209999099991e-05,1.986971814733025
3.88509999099991e-05,1.98663891811621
3.88809999099991e-05,1.985973124882579
3.89109999099991e-05,1.985640228265763
3.89409999099991e-05,1.985307331648948
3.89709999099991e-05,1.98663891811621
3.90009999099991e-05,1.985973124882579
3.90309999099991e-05,1.985973124882579
3.90609999099991e-05,1.985973124882579
3.90909999099991e-05,1.985307331648948
3.91209999099991e-05,1.986306021499394
3.91509999099991e-05,1.986306021499394
3.91809999099991e-05,1.985973124882579
3.92109999099991e-05,1.98663891811621
3.92409999099991e-05,1.986306021499394
3.92709999099991e-05,1.987637607966656
3.93009999099991e-05,1.98663891811621
3.93309999099991e-05,1.986306021499394
3.93609999099991e-05,1.986306021499394
3.93909999099991e-05,1.986306021499394
3.94209999099991e-05,1.98663891811621
3.94509999099991e-05,1.985973124882579
3.94809999099991e-05,1.987304711349841
3.95109999099991e-05,1.98663891811621
3.95409999099991e-05,1.986306021499394
3.95709999099991e-05,1.985640228265763
3.96009999099991e-05,1.98663891811621
3.96309999099991e-05,1.987304711349841
3.96609999099991e-05,1.986306021499394
3.96909999099991e-05,1.987304711349841
3.97209999099991e-05,1.986971814733025
3.97509999099991e-05,1.986306021499394
3.97809999099991e-05,1.98663891811621
3.98109999099991e-05,1.986971814733025
3.98409999099991e-05,1.98663891811621
3.98709999099991e-05,1.986306021499394
3.99009999099991e-05,1.98663891811621
3.99309999099991e-05,1.98663891811621
3.99609999099991e-05,1.98663891811621
3.99909999099991e-05,1.986306021499394
4.00209999099991e-05,1.985973124882579
4.00509999099991e-05,1.987637607966656
4.00809999099991e-05,1.986971814733025
4.01109999099991e-05,1.986971814733025
4.01409999099991e-05,1.986306021499394
4.01709999099991e-05,1.986971814733025
